num	num	num	num	num	num	num	num	num	num	num	num	class
1	22	1	1	1	0	1	1	1	3	29	71.94	No
2	23	1	0	3	0	4	1	1	8	20	69.38	Si
2	118	1	1	2	0	1	0	1	1	0	0	No
1	31	1	1	2	0	1	0	1	1	5	79.37	Si
1	25	1	0	4	0	7	0	1	2	16	79.94	Si
2	26	1	1	2	0	3	0	0	1	16	73.51	Si
1	20	1	0	4	0	7	1	1	7	20	60.35	Si
2	20	1	1	2	0	1	0	1	3	24	68.79	No
2	23	1	1	2	0	1	0	1	1	3	0	No
2	21	1	1	2	0	1	0	1	3	24	69.21	No
1	22	1	1	4	0	6	0	0	5	14	73.78	Si
2	22	1	1	2	0	3	0	0	4	17	48.87	Si
2	28	1	1	2	0	3	0	0	1	5	76.7	Si
2	27	1	0	3	0	4	1	1	3	24	76.91	Si
1	25	1	0	4	0	1	0	0	2	16	68.43	No
2	24	1	0	4	0	7	0	1	3	10	60.79	Si
2	22	1	1	1	0	1	1	1	5	12	72.05	No
2	21	1	1	2	0	1	0	1	5	23	59.56	No
2	23	1	0	4	0	7	1	1	7	18	72.39	Si
2	22	1	1	1	0	1	1	1	3	29	68.67	No
1	18	1	0	3	0	5	0	0	5	21	46.29	No
1	20	1	1	4	0	6	0	0	4	15	56.83	Si
2	118	1	0	4	0	1	0	0	1	3	0	No
2	32	1	0	3	0	4	1	1	1	0	0	Si
1	27	1	0	3	0	4	1	1	2	21	79.76	Si
2	26	1	0	1	0	2	1	1	1	16	76.61	No
2	23	1	1	1	0	1	1	1	6	27	53.75	No
2	20	1	0	3	0	4	1	1	4	13	59.1	Si
1	20	1	1	1	0	1	1	1	6	19	50.91	No
1	22	1	0	4	0	1	0	0	3	29	76.33	No
2	20	1	0	4	0	7	0	1	3	29	71.94	Si
2	20	1	0	4	0	1	0	0	3	9	66.89	No
1	18	1	1	2	0	3	0	0	5	21	45.25	Si
2	25	1	0	1	0	2	1	1	1	5	57.68	No
1	20	1	0	3	0	5	0	0	3	24	65.08	No
1	18	1	0	1	0	2	1	1	5	21	47.22	No
1	23	1	1	2	0	3	0	0	1	5	67.57	Si
1	118	1	0	3	0	4	1	1	1	5	0	Si
2	22	1	0	1	0	2	1	1	1	12	71.4	No
2	23	1	1	2	0	1	0	1	3	29	67	No
1	20	1	0	3	0	4	1	1	6	19	53.45	Si
2	24	1	1	2	0	3	0	0	2	16	77.45	Si
1	118	1	0	3	0	4	1	1	1	80	0	Si
1	21	1	0	3	0	5	0	0	4	27	72.62	No
1	19	1	0	1	0	2	1	1	3	11	43.61	No
1	19	1	0	3	0	5	0	0	4	16	55.31	No
2	38	1	0	1	0	2	1	1	7	22	60.72	No
1	23	1	0	4	0	1	0	0	5	26	81.4	Si
1	22	1	0	1	0	2	1	1	2	10	53.16	No
1	20	1	1	2	0	1	0	1	4	27	76.54	No
2	21	1	1	2	0	1	0	1	5	21	33.88	No
2	32	1	0	3	0	5	0	0	5	27	48.85	No
1	25	1	0	3	0	5	0	0	2	21	77.46	No
2	22	1	0	4	0	7	0	1	3	29	63.97	Si
2	24	1	0	4	0	1	0	0	3	24	73.85	No
1	24	1	1	2	0	1	0	1	3	29	67.35	No
1	25	1	0	3	0	5	0	0	5	17	58.74	No
1	18	1	0	3	0	5	0	0	6	19	44	No
2	19	1	1	1	0	1	1	1	6	19	41.73	No
2	20	1	1	2	0	1	0	1	5	23	59.81	No
2	21	1	0	3	0	5	0	0	5	14	67.69	No
2	118	1	1	2	0	3	0	0	1	15	0	Si
2	18	1	0	3	0	4	1	1	5	21	46.11	Si
1	17	1	0	3	0	5	0	0	6	19	50	No
2	20	1	0	3	0	5	0	0	4	27	72.31	No
1	23	1	0	4	0	1	0	0	5	23	71.76	No
1	35	1	1	2	0	1	0	1	6	24	93.05	Si
2	22	1	0	4	0	1	0	0	2	25	65.11	No
1	18	1	0	3	0	5	0	0	6	19	45.45	No
2	20	1	1	1	0	1	1	1	3	10	19.71	No
1	36	1	0	3	0	4	1	1	6	24	92	Si
2	118	1	0	4	0	1	0	0	1	0	0	No
1	32	1	1	4	0	6	0	0	1	0	75.44	Si
2	19	1	0	4	0	7	1	1	1	4	52.93	Si
2	118	1	1	4	0	6	0	0	2	0	0	Si
2	20	1	1	1	0	1	1	1	3	24	63.22	No
1	24	1	0	4	0	7	0	1	7	18	69.63	Si
1	21	1	0	3	0	4	1	1	3	9	68.71	Si
2	21	1	0	3	0	5	0	0	3	14	54.46	No
1	20	1	1	4	0	6	0	0	6	19	52.09	Si
2	26	1	1	2	0	1	0	1	2	12	63.55	No
2	18	1	0	3	0	4	1	1	5	27	71.26	Si
2	31	1	1	1	0	1	1	1	2	14	70.52	No
1	20	1	0	3	0	5	0	0	3	9	64	No
1	20	1	1	2	0	3	0	0	4	27	75.42	Si
2	24	1	0	4	0	7	1	1	2	16	69.57	Si
1	23	1	1	1	0	1	1	1	5	12	70.26	No
1	25	1	0	4	0	1	0	0	3	37	81.16	Si
1	20	1	0	1	0	2	1	1	1	4	59.27	No
2	37	1	0	4	0	1	0	0	4	16	73.63	No
2	24	1	0	4	0	1	0	0	3	24	77.87	No
1	21	1	1	4	0	6	0	0	7	20	60.63	Si
2	22	1	1	2	0	1	0	1	3	12	62.7	No
1	20	1	0	4	0	1	0	0	6	19	48.09	No
1	18	1	0	3	0	4	1	1	6	19	45.45	Si
2	24	1	1	1	0	1	1	1	1	9	76.69	No
2	33	1	1	4	0	6	0	0	8	32	19.5	Si
2	19	1	1	2	0	1	0	1	3	12	55.42	No
1	25	1	0	4	0	7	0	1	2	21	78.98	Si
1	25	1	0	4	0	7	0	1	5	14	79.22	Si
2	22	1	1	4	0	6	0	0	3	12	64.92	Si
2	29	1	1	1	0	1	1	1	1	0	64.67	No
1	18	1	1	2	0	1	0	1	5	21	42.56	No
2	23	1	1	1	0	1	1	1	1	0	83.79	Si
1	22	1	0	4	0	1	0	0	5	26	84.22	Si
1	30	1	0	4	0	7	1	1	1	3	59.19	Si
2	22	1	0	4	0	7	1	1	1	12	67.91	Si
1	20	1	1	2	0	3	0	0	4	15	72.76	Si
2	18	1	1	2	0	3	0	0	5	21	13.6	Si
2	23	1	0	4	0	7	1	1	5	23	69.42	Si
1	29	1	1	2	0	1	0	1	4	16	48.5	No
2	118	1	1	2	0	1	0	1	1	5	0	No
2	118	1	1	1	0	1	1	1	1	80	0	No
2	21	1	0	3	0	5	0	0	5	23	58.81	No
2	18	1	0	4	0	7	1	1	6	19	46.18	Si
1	21	1	1	4	0	6	0	0	8	19	71.89	Si
2	20	1	1	2	0	1	0	1	5	23	67	No
2	22	1	0	1	0	2	1	1	5	15	60.57	No
2	19	1	0	3	0	5	0	0	6	19	48.33	No
1	19	1	0	1	0	2	1	1	3	13	36.25	No
2	19	1	0	3	0	5	0	0	3	9	45.46	No
1	19	1	1	4	0	6	0	0	6	19	44.09	Si
2	20	1	0	3	0	5	0	0	5	16	70.09	No
2	19	1	0	4	0	7	0	1	4	15	61.08	Si
2	28	2	0	4	0	1	0	0	3	13	26.67	No
1	22	1	1	2	0	1	0	1	4	16	58.8	No
1	19	1	1	4	0	6	0	0	3	9	45.45	Si
1	29	1	1	4	0	6	0	0	1	0	59.03	Si
1	25	1	0	4	0	7	0	1	3	24	73.91	Si
1	118	1	0	1	0	2	1	1	2	25	0	No
1	37	1	0	4	0	7	1	1	6	24	79.18	Si
1	22	1	0	1	0	2	1	1	8	20	69.78	No
1	24	1	1	4	0	6	0	0	4	14	66.43	Si
1	21	1	0	4	0	1	0	0	3	12	46.92	No
2	21	1	0	4	0	7	0	1	5	11	71.26	Si
2	25	1	0	4	0	1	0	0	2	21	84.79	Si
2	20	1	0	4	0	1	0	0	6	19	68.33	No
2	22	1	1	4	0	6	0	0	7	18	74.22	Si
1	21	1	0	4	0	1	0	0	3	22	67.73	No
2	22	1	0	3	0	4	1	1	5	26	86.59	Si
1	20	1	1	2	0	3	0	0	5	23	56.57	Si
1	21	1	0	1	0	2	1	1	6	20	74.03	No
1	21	1	1	1	0	1	1	1	4	27	79.15	Si
2	20	1	0	3	0	4	1	1	3	12	61	Si
2	20	1	1	4	0	6	0	0	1	5	60.75	Si
1	23	1	1	2	0	3	0	0	2	16	81.3	Si
2	24	1	1	2	0	1	0	1	3	29	35.33	No
2	21	1	0	4	0	1	0	0	3	29	70.03	No
1	19	1	1	2	0	3	0	0	5	27	70.11	Si
1	22	1	0	4	0	7	0	1	4	27	68.52	Si
1	20	1	1	2	0	1	0	1	3	16	49.54	No
1	23	1	0	1	0	2	1	1	2	15	61.89	No
2	25	1	0	4	0	7	0	1	7	22	85.33	Si
2	20	1	0	4	0	7	1	1	2	18	76.3	Si
2	25	1	1	4	0	6	0	0	2	21	77.34	Si
1	22	1	0	4	0	7	1	1	5	12	57.39	Si
2	18	1	0	4	0	1	0	0	6	19	49.18	No
2	19	1	1	2	0	1	0	1	1	5	44.92	No
2	118	1	1	1	0	1	1	1	1	5	0	No
1	21	1	0	3	0	5	0	0	2	7	48.43	No
2	20	1	0	3	0	5	0	0	5	23	59.07	No
1	118	1	1	4	0	6	0	0	1	0	0	Si
1	21	1	0	1	0	2	1	1	6	19	44.18	No
2	22	1	1	4	0	6	0	0	3	17	66.78	Si
1	26	1	1	1	0	1	1	1	3	17	41.97	No
2	22	1	0	1	0	2	1	1	4	27	75.19	No
2	23	1	1	2	0	1	0	1	5	23	76.2	No
2	19	1	0	4	0	7	1	1	2	7	60.85	Si
2	21	1	1	2	0	3	0	0	5	26	88.63	Si
1	22	1	1	2	0	3	0	0	1	5	66.24	Si
2	19	1	1	1	0	1	1	1	3	24	67.09	No
2	118	1	1	2	0	1	0	1	1	0	0	No
2	19	1	1	4	0	6	0	0	4	15	72.31	Si
1	23	1	0	3	0	4	1	1	2	16	79.91	Si
2	21	1	0	1	0	2	1	1	4	27	76.73	No
1	118	1	0	3	0	5	0	0	1	5	0	No
2	26	1	1	2	0	1	0	1	8	30	71.58	No
2	23	1	0	1	0	2	1	1	3	37	77.96	No
1	118	1	1	2	0	1	0	1	4	16	49.13	No
1	42	1	0	1	0	2	1	1	1	0	77.62	No
2	24	1	0	4	0	7	1	1	5	16	92.69	Si
1	32	1	0	4	0	1	0	0	2	0	59.75	No
1	22	1	0	3	0	5	0	0	6	21	56.29	No
1	25	1	0	4	0	1	0	0	2	16	60.68	No
2	22	1	1	1	0	1	1	1	6	31	64.43	No
1	118	1	0	4	0	1	0	0	1	3	0	No
1	25	1	1	2	0	3	0	0	8	30	74.58	Si
2	20	1	0	4	0	7	0	1	4	15	69.82	Si
2	25	1	1	2	0	1	0	1	5	18	78.57	No
2	21	1	0	1	0	2	1	1	3	21	65.59	No
2	19	1	0	3	0	5	0	0	3	14	60.4	No
1	23	1	1	2	0	1	0	1	4	16	56.78	No
2	24	1	1	4	0	6	0	0	1	10	85.96	Si
2	24	1	0	4	0	7	1	1	3	24	75.28	Si
1	21	1	0	3	0	5	0	0	2	11	57.35	No
1	25	1	0	4	0	7	0	1	4	27	59.47	Si
2	118	1	1	2	0	1	0	1	1	0	0	No
2	118	1	1	1	0	1	1	1	1	0	0	No
1	20	1	0	3	0	5	0	0	6	19	42.22	No
2	19	1	1	1	0	1	1	1	5	19	44.22	No
2	22	1	1	1	0	1	1	1	1	10	79.43	Si
2	23	1	0	1	0	2	1	1	5	28	64.71	No
1	19	1	0	1	0	2	1	1	5	23	58.27	No
2	118	1	0	4	0	1	0	0	1	80	0	No
1	118	1	1	4	0	6	0	0	1	3	0	Si
2	25	1	0	4	0	7	1	1	1	16	77.04	Si
2	20	1	0	4	0	1	0	0	5	17	43.5	No
1	20	1	0	3	0	5	0	0	3	11	58.43	No
1	118	1	0	3	0	4	1	1	1	0	0	Si
1	20	1	0	3	0	5	0	0	6	19	33.83	No
2	22	1	0	4	0	1	0	0	7	18	74.82	No
2	23	1	0	4	0	7	0	1	4	13	57	Si
1	26	1	1	2	0	3	0	0	6	15	52.47	Si
1	20	1	0	4	0	1	0	0	3	24	65.36	No
2	24	1	0	4	0	1	0	0	4	27	65.88	No
2	18	1	1	1	0	1	1	1	5	21	47.67	No
1	19	1	1	4	0	6	0	0	5	27	78.37	Si
2	19	1	0	3	0	5	0	0	4	16	63.59	No
2	18	1	0	4	0	7	1	1	6	19	53.22	Si
1	23	1	1	2	0	1	0	1	2	6	66.4	No
2	20	1	0	4	0	7	0	1	3	11	55.73	Si
2	22	1	0	4	0	7	0	1	5	26	92.24	Si
2	23	1	0	1	0	2	1	1	3	24	62.66	No
1	21	1	1	1	0	1	1	1	4	17	63.54	No
1	23	1	1	1	0	1	1	1	1	0	86.16	Si
1	28	1	0	3	0	4	1	1	2	9	63.55	Si
2	33	1	1	2	0	3	0	0	1	10	53.54	Si
2	24	1	1	2	0	3	0	0	3	24	79.6	Si
2	19	1	0	3	0	4	1	1	6	19	0	Si
2	21	1	0	4	0	7	1	1	3	11	58.04	Si
1	23	1	1	4	0	6	0	0	3	29	70.45	Si
1	22	1	0	3	0	4	1	1	3	29	67.47	Si
1	21	1	0	4	0	7	0	1	8	19	71.33	Si
1	20	1	0	4	0	7	0	1	5	27	75.95	Si
1	20	1	0	3	0	5	0	0	4	15	71.82	No
2	26	1	1	4	0	6	0	0	2	21	76.41	Si
1	25	1	1	4	0	6	0	0	3	24	76.15	Si
1	24	1	1	2	0	3	0	0	5	28	54.41	Si
1	19	1	0	3	0	4	1	1	3	24	69.2	Si
2	36	1	0	4	0	7	0	1	4	16	49	Si
2	20	1	1	1	0	1	1	1	1	4	45.7	No
1	18	1	0	3	0	4	1	1	5	21	46.57	Si
1	23	1	0	3	0	5	0	0	5	26	79	No
2	22	1	0	3	0	5	0	0	5	26	84.68	Si
2	23	1	1	2	0	3	0	0	2	16	77.63	Si
2	21	1	0	1	0	2	1	1	3	16	73.56	No
2	22	1	0	4	0	7	1	1	5	28	75.47	Si
2	21	1	1	1	0	1	1	1	4	17	54.61	No
2	20	1	1	2	0	1	0	1	5	21	49.22	No
1	118	1	0	4	0	7	0	1	1	80	0	Si
1	22	1	1	4	0	6	0	0	7	22	82.67	Si
2	24	1	0	4	0	1	0	0	6	16	70.71	No
2	25	1	0	1	0	2	1	1	3	10	67.91	No
2	19	1	1	4	0	6	0	0	2	12	51.67	Si
2	29	1	1	4	0	6	0	0	4	17	61.17	Si
2	23	1	0	4	0	7	0	1	2	19	62.64	Si
2	23	1	0	4	0	7	0	1	2	9	50.4	Si
2	18	1	1	2	0	1	0	1	2	7	80	Si
2	118	1	0	4	0	7	1	1	2	21	0	Si
2	18	1	0	1	0	2	1	1	5	21	43	No
2	118	1	0	1	0	2	1	1	6	19	47.36	No
1	22	1	1	2	0	3	0	0	3	12	49.07	Si
2	18	1	1	2	0	1	0	1	6	19	49.55	No
1	24	1	0	4	0	7	1	1	6	33	46.17	Si
1	26	1	1	2	0	1	0	1	4	16	73.67	No
2	22	1	0	3	0	5	0	0	4	27	63.2	No
2	118	1	0	3	0	4	1	1	1	80	0	Si
1	28	1	0	3	0	4	1	1	1	80	0	Si
1	18	1	0	4	0	7	1	1	5	21	32.88	Si
2	22	1	1	2	0	1	0	1	5	28	73.89	No
1	21	1	0	4	0	1	0	0	5	28	79.83	Si
1	23	1	1	2	0	3	0	0	5	26	88.22	Si
2	118	1	1	1	0	1	1	1	1	0	0	No
1	25	1	0	4	0	7	1	1	2	16	73.73	Si
1	19	1	1	2	0	3	0	0	5	27	71.42	Si
1	22	1	1	2	0	1	0	1	4	11	71.45	No
1	21	1	0	3	0	4	1	1	2	11	61.87	Si
2	20	1	0	4	0	7	0	1	5	28	72.17	Si
1	20	1	0	4	0	7	0	1	5	27	68.11	Si
2	118	1	1	2	0	1	0	1	1	5	0	No
2	22	1	0	3	0	5	0	0	4	27	75.31	No
1	18	1	1	2	0	1	0	1	6	19	50.27	No
2	27	1	0	4	0	1	0	0	3	24	74.14	No
1	20	1	1	1	0	1	1	1	4	27	77.19	No
2	37	1	0	4	0	7	1	1	2	18	32.94	Si
2	21	1	0	4	0	7	1	1	2	9	59.08	Si
2	25	1	0	4	0	7	1	1	7	20	64.09	Si
2	23	1	0	3	0	5	0	0	3	16	44.88	No
1	27	1	0	3	0	5	0	0	4	10	67.49	No
2	22	1	0	4	0	1	0	0	1	9	61.54	No
1	19	1	1	1	0	1	1	1	5	27	72.16	No
2	23	1	1	1	0	1	1	1	2	16	78.45	No
1	23	1	0	3	0	4	1	1	5	28	73.24	Si
2	18	1	1	1	0	1	1	1	6	19	45.67	No
2	118	1	0	3	0	5	0	0	1	3	0	No
1	23	1	1	1	0	1	1	1	4	20	38.64	No
2	19	1	0	1	0	2	1	1	6	19	46.27	No
2	25	1	1	2	0	3	0	0	3	24	66.54	Si
1	29	1	0	4	0	7	1	1	6	24	88.43	Si
2	24	1	0	4	0	7	1	1	2	16	71.13	Si
1	20	1	1	4	0	6	0	0	6	20	69.44	Si
2	23	1	0	3	0	4	1	1	3	24	80.06	Si
1	21	1	1	4	0	6	0	0	2	19	71.13	Si
1	29	1	0	3	0	5	0	0	3	10	58.71	No
1	23	1	0	3	0	5	0	0	5	23	71.49	No
1	18	1	0	1	0	2	1	1	5	21	32.56	No
1	20	1	1	1	0	1	1	1	6	21	61.3	No
2	23	1	0	4	0	7	0	1	2	16	74.85	Si
2	20	1	0	3	0	4	1	1	7	20	62.56	Si
1	20	1	1	4	0	6	0	0	3	16	61.33	Si
1	22	1	0	3	0	5	0	0	3	29	66.09	No
2	22	1	1	2	0	1	0	1	3	10	58.62	No
2	20	1	1	4	0	6	0	0	5	21	47.22	Si
2	23	1	0	3	0	4	1	1	5	26	88.5	Si
1	21	1	0	4	0	1	0	0	3	24	67.92	No
1	19	1	1	1	0	1	1	1	5	21	11.4	No
2	22	1	0	3	0	4	1	1	5	23	51.93	Si
2	18	1	0	4	0	7	1	1	6	19	46.91	Si
1	22	1	0	3	0	5	0	0	5	26	91.32	Si
1	21	1	0	1	0	2	1	1	5	26	84.86	Si
2	19	1	1	2	0	1	0	1	3	14	68.67	No
1	118	1	1	1	0	1	1	1	1	3	0	No
2	118	1	1	2	0	3	0	0	1	5	0	Si
2	20	1	0	4	0	1	0	0	5	17	57.83	No
1	18	1	0	4	0	7	1	1	6	19	40.67	Si
2	33	1	1	1	0	1	1	1	1	5	0	No
1	19	1	0	4	0	7	0	1	2	10	52.75	Si
2	20	1	0	3	0	4	1	1	3	14	47.15	Si
1	118	1	1	4	0	6	0	0	6	19	48.55	Si
1	24	1	0	4	0	7	0	1	4	16	66.45	Si
2	21	1	1	2	0	1	0	1	4	17	55.5	No
1	19	1	1	2	0	3	0	0	1	4	50	Si
2	118	1	0	4	0	1	0	0	1	0	0	No
1	27	1	1	1	0	1	1	1	8	19	66.71	No
1	20	1	0	4	0	7	0	1	3	22	64.95	Si
2	21	1	0	4	0	1	0	0	5	28	72.44	No
1	40	1	0	4	0	1	0	0	2	0	83.8	Si
2	118	1	0	4	0	7	1	1	5	21	45.44	Si
2	38	1	0	4	0	7	0	1	2	0	0	Si
1	21	1	0	1	0	2	1	1	3	29	65.82	No
1	18	1	0	1	0	2	1	1	2	9	45.91	No
2	32	1	0	4	0	1	0	0	3	13	41.75	No
1	27	1	0	1	0	2	1	1	1	10	70.32	No
2	25	1	0	3	0	5	0	0	5	13	67.38	No
2	24	1	0	1	0	2	1	1	2	21	76.31	No
1	24	1	0	4	0	7	0	1	1	4	73.72	Si
1	23	1	1	1	0	1	1	1	1	10	84.88	Si
1	23	1	0	3	0	4	1	1	4	13	34.52	Si
2	30	1	1	1	0	1	1	1	1	0	86	Si
1	22	1	0	1	0	2	1	1	1	5	67.71	No
1	18	1	0	4	0	1	0	0	5	21	48	No
1	118	1	0	3	0	4	1	1	1	5	0	Si
2	43	1	0	4	0	1	0	0	1	3	84.93	Si
2	21	1	1	2	0	3	0	0	3	10	66.97	Si
2	26	1	1	4	0	6	0	0	3	24	65.65	Si
1	118	1	0	4	0	7	0	1	1	0	0	Si
1	20	1	0	4	0	1	0	0	3	16	57.27	No
2	29	1	1	2	0	1	0	1	2	3	77.1	No
1	20	1	1	1	0	1	1	1	4	27	82.27	Si
1	23	1	0	3	0	4	1	1	4	10	69.09	Si
2	24	1	1	2	0	3	0	0	1	16	79.44	Si
1	27	1	0	1	0	2	1	1	4	16	74.78	No
2	21	1	0	3	0	5	0	0	3	22	61.87	No
1	20	1	1	1	0	1	1	1	4	19	61.87	No
2	23	1	1	1	0	1	1	1	5	23	73.58	No
1	118	1	0	1	0	2	1	1	1	10	0	No
2	22	1	0	1	0	2	1	1	5	23	79.64	Si
1	20	1	1	2	0	3	0	0	3	13	57.41	Si
1	118	1	1	4	0	6	0	0	2	21	0	Si
2	23	1	0	1	0	2	1	1	7	22	81.46	Si
2	20	1	0	3	0	4	1	1	1	5	49.29	Si
1	23	1	1	1	0	1	1	1	3	29	76.97	No
2	24	1	0	4	0	1	0	0	6	15	59.49	No
1	24	1	0	4	0	7	1	1	2	21	77.92	Si
1	23	1	1	2	0	3	0	0	5	23	71.15	Si
2	22	1	1	2	0	1	0	1	1	1	87.47	Si
1	19	1	0	4	0	7	1	1	7	23	62.67	Si
1	23	1	0	4	0	7	1	1	1	4	62.12	Si
2	35	1	0	1	0	2	1	1	2	8	69.56	No
1	23	1	0	3	0	5	0	0	2	7	38.02	No
1	24	1	0	4	0	1	0	0	3	24	71.06	No
2	37	1	0	3	0	5	0	0	1	0	0	No
2	25	1	1	2	0	1	0	1	2	16	66.86	No
2	118	1	1	2	0	3	0	0	2	25	0	Si
1	19	1	0	4	0	7	0	1	5	23	59.36	Si
2	18	1	1	2	0	1	0	1	5	21	45.38	No
2	22	1	0	3	0	4	1	1	1	9	68.39	Si
1	20	1	0	4	0	7	0	1	4	16	57.32	Si
2	19	1	0	4	0	7	0	1	5	27	70.95	Si
2	21	1	1	2	0	3	0	0	3	24	70.21	Si
1	21	1	1	2	0	3	0	0	1	5	50.32	Si
1	26	1	0	4	0	7	1	1	1	16	73.09	Si
1	26	1	1	2	0	3	0	0	3	24	67.51	Si
2	19	1	0	3	0	5	0	0	3	12	62.57	No
2	23	1	0	3	0	5	0	0	5	28	75.78	No
1	24	1	0	1	0	2	1	1	8	30	75.5	No
2	22	1	1	1	0	1	1	1	2	15	58.19	No
1	23	1	0	1	0	2	1	1	4	6	64.87	No
1	118	1	1	1	0	1	1	1	1	0	0	No
2	118	1	1	4	0	6	0	0	1	0	0	Si
1	21	1	1	2	0	3	0	0	3	22	68.38	Si
2	22	1	1	2	0	1	0	1	3	29	69.06	No
1	27	1	0	1	0	2	1	1	7	22	65.82	No
2	21	1	0	4	0	7	1	1	5	19	57.53	Si
2	25	1	0	1	0	2	1	1	2	7	60.83	No
2	20	1	0	3	0	5	0	0	3	11	71.64	No
2	29	1	1	2	0	3	0	0	2	0	0	Si
2	41	1	1	1	0	1	1	1	2	0	0	Si
1	118	1	1	1	0	1	1	1	2	0	0	Si
2	39	1	0	1	0	2	1	1	2	0	0	Si
1	20	1	0	4	0	7	1	1	1	4	66.34	Si
2	30	1	0	4	0	7	0	1	6	24	84.67	Si
1	20	1	0	4	0	7	0	1	1	5	51.42	Si
2	24	1	0	4	0	7	1	1	6	16	70.58	Si
2	20	1	1	2	0	3	0	0	3	16	43.36	Si
2	34	1	1	2	0	1	0	1	3	3	74.2	No
2	24	1	0	4	0	7	0	1	3	24	70.86	Si
2	18	1	0	4	0	7	0	1	6	19	33.67	Si
1	26	1	0	3	0	5	0	0	8	30	71.9	No
2	118	1	1	2	0	1	0	1	1	0	0	No
2	19	1	0	1	0	2	1	1	6	19	49.82	No
2	21	1	0	1	0	2	1	1	4	27	69.06	No
1	19	1	1	2	0	1	0	1	3	12	55.17	No
1	24	1	0	4	0	7	0	1	5	26	87.85	Si
2	22	1	1	2	0	1	0	1	8	20	63.43	No
2	20	1	1	4	0	6	0	0	4	13	63.4	Si
2	118	1	0	4	0	7	1	1	1	0	0	Si
2	24	1	0	4	0	7	1	1	5	26	79.44	Si
1	18	1	1	2	0	3	0	0	3	13	15.67	Si
2	26	1	0	4	0	7	0	1	3	10	0	Si
2	20	1	0	3	0	5	0	0	5	27	72.47	No
1	25	1	1	2	0	3	0	0	3	0	81.78	Si
1	20	1	0	4	0	7	0	1	3	24	70.08	Si
2	22	1	1	1	0	1	1	1	5	28	78.83	No
1	21	1	1	2	0	1	0	1	5	17	54.04	No
2	25	1	0	4	0	7	1	1	2	0	66.72	Si
2	23	1	0	3	0	4	1	1	5	28	77.42	Si
2	39	1	1	4	0	6	0	0	1	3	82.12	Si
1	18	1	0	4	0	7	1	1	3	9	35.5	Si
2	20	1	1	1	0	1	1	1	4	17	53	No
1	19	1	1	4	0	6	0	0	4	16	63.59	Si
2	118	1	0	4	0	7	0	1	1	3	0	Si
2	118	1	1	2	0	1	0	1	1	3	0	No
1	28	1	1	1	0	1	1	1	2	32	76.27	No
2	25	1	0	4	0	7	1	1	2	9	40.34	Si
2	19	1	0	3	0	5	0	0	5	21	48.22	No
1	40	1	0	4	0	7	0	1	1	3	0	Si
2	118	1	0	4	0	1	0	0	1	0	0	No
1	18	1	0	3	0	4	1	1	6	19	48.3	Si
1	19	1	0	4	0	1	0	0	5	27	79.21	Si
1	20	1	1	2	0	1	0	1	5	23	58.07	No
2	24	1	0	3	0	4	1	1	7	22	81.29	Si
2	23	1	1	2	0	3	0	0	5	23	74.45	Si
2	24	1	0	4	0	7	1	1	4	12	62.18	Si
2	21	1	0	4	0	1	0	0	4	27	77.23	No
2	21	1	0	4	0	1	0	0	4	16	54.06	No
1	37	1	1	2	0	3	0	0	1	80	0	Si
1	21	1	0	4	0	7	1	1	2	10	61.74	Si
2	22	1	1	2	0	3	0	0	3	29	68.39	Si
2	22	1	1	1	0	1	1	1	5	16	73.13	No
1	19	1	1	2	0	3	0	0	1	5	42.5	Si
2	25	1	0	1	0	2	1	1	2	21	76.27	No
2	118	1	0	3	0	4	1	1	1	0	0	Si
1	23	1	1	4	0	6	0	0	3	9	44.56	Si
2	21	1	0	3	0	5	0	0	3	12	59.89	No
1	18	1	1	2	0	1	0	1	6	19	46	No
2	27	1	1	2	0	3	0	0	4	40	73.72	Si
1	19	1	0	1	0	2	1	1	5	27	77.42	No
2	24	1	0	1	0	2	1	1	8	30	74.98	No
2	24	1	0	3	0	4	1	1	5	26	81.02	Si
1	21	1	1	4	0	6	0	0	1	5	57.86	Si
2	23	1	0	4	0	1	0	0	2	5	48.56	No
2	18	1	0	4	0	1	0	0	6	19	48.55	No
2	24	1	0	3	0	4	1	1	5	17	54.11	Si
2	23	1	0	3	0	5	0	0	4	27	64.35	No
2	18	1	1	1	0	1	1	1	6	19	49.55	No
2	20	1	1	2	0	1	0	1	5	21	45.88	No
2	21	1	0	4	0	7	0	1	7	20	62.44	Si
2	19	1	0	4	0	7	0	1	5	21	40.25	Si
1	18	1	0	1	0	2	1	1	3	13	37	No
2	29	1	0	4	0	7	0	1	1	0	91.86	Si
2	22	1	1	4	0	6	0	0	8	19	75.81	Si
2	18	1	0	3	0	4	1	1	5	21	47.89	Si
2	26	1	1	2	0	3	0	0	3	24	69.78	Si
1	118	1	0	3	0	5	0	0	1	0	0	No
2	24	1	1	1	0	1	1	1	4	16	69.14	No
2	19	1	0	1	0	2	1	1	1	5	47.92	No
2	19	1	0	3	0	5	0	0	6	19	51.64	No
1	27	1	1	2	0	3	0	0	4	16	73	Si
1	22	1	1	4	0	6	0	0	1	6	68.67	Si
2	21	1	1	2	0	1	0	1	3	24	61.52	No
1	28	1	0	4	0	7	0	1	2	0	0	Si
2	36	1	1	2	0	3	0	0	1	0	70.58	Si
2	22	1	1	2	0	3	0	0	5	17	53.61	Si
2	21	1	1	2	0	1	0	1	3	24	66.2	No
